business_name,address,category_slug,suburb_slug,contact_email,phone,website,source_url,source_checked_on,verification_status,notes
HARDOUT,670 Plenty Road,bar,darebin,,,,https://www.openstreetmap.org/node/12241288901,2026-07-15,pending_review,Imported from OpenStreetMap.
Capers,"843 High Street, Thornbury VIC 3071",bar,thornbury,,+61 3 7013 9693,https://www.capersthornbury.com,https://www.openstreetmap.org/node/12243677642,2026-07-15,pending_review,Imported from OpenStreetMap.
High Note,220 High Street,bar,darebin,,,https://www.highnote.space/,https://www.openstreetmap.org/node/12245504696,2026-07-15,pending_review,Imported from OpenStreetMap.
Rathdowne Records,230 High Street,music,darebin,,,,https://www.openstreetmap.org/node/12245504697,2026-07-15,pending_review,Imported from OpenStreetMap.
Holy Sugar,236 High Street,pastry,darebin,,,https://holysugar.com.au/,https://www.openstreetmap.org/node/12245504699,2026-07-15,pending_review,Imported from OpenStreetMap.
Mehra,238 High Street,restaurant,darebin,,,https://www.merah.com.au/,https://www.openstreetmap.org/node/12245504700,2026-07-15,pending_review,Imported from OpenStreetMap.
Northcote Bottleshop,244A High Street,alcohol,darebin,,,https://www.northcotebottleshop.com/,https://www.openstreetmap.org/node/12245508751,2026-07-15,pending_review,Imported from OpenStreetMap.
Angels Trumpet,256 High Street,books,darebin,,,https://angelstrumpet.com.au/,https://www.openstreetmap.org/node/12245679254,2026-07-15,pending_review,Imported from OpenStreetMap.
Alchemy Boutique,258 High Street,clothes,darebin,,,https://www.alchemyfashion.com.au/,https://www.openstreetmap.org/node/12245679255,2026-07-15,pending_review,Imported from OpenStreetMap.
LLDS Architects,260 High Street,architect,darebin,,,https://www.llds.com.au/,https://www.openstreetmap.org/node/12245679256,2026-07-15,pending_review,Imported from OpenStreetMap.
Oku Den,260A High Street,interior-decoration,darebin,,,https://www.oku.com.au/,https://www.openstreetmap.org/node/12245679257,2026-07-15,pending_review,Imported from OpenStreetMap.
Cuppa Turca,262 High Street,cafe,darebin,,,https://www.cuppaturca.com/,https://www.openstreetmap.org/node/12245679258,2026-07-15,pending_review,Imported from OpenStreetMap.
Tempo,242 High Street,fast-food,darebin,,,,https://www.openstreetmap.org/node/12245723801,2026-07-15,pending_review,Imported from OpenStreetMap.
Eloise,294 High Street,clothes,darebin,,,https://eloisethelabel.com.au/,https://www.openstreetmap.org/node/12245748277,2026-07-15,pending_review,Imported from OpenStreetMap.
Great Frames,241 High Street,frame,darebin,,,https://greatframes.com.au/,https://www.openstreetmap.org/node/12245773030,2026-07-15,pending_review,Imported from OpenStreetMap.
Fresh Flowers on High,239 High Street,florist,darebin,,,,https://www.openstreetmap.org/node/12245773031,2026-07-15,pending_review,Imported from OpenStreetMap.
Dixons Recycled,237 High Street,music,darebin,,,https://dixons.com.au/,https://www.openstreetmap.org/node/12245773032,2026-07-15,pending_review,Imported from OpenStreetMap.
Tinker,235 High Street,cafe,darebin,,,https://www.tinkernorthcote.com.au/,https://www.openstreetmap.org/node/12245773033,2026-07-15,pending_review,Imported from OpenStreetMap.
Kolya,229 High Street,pastry,darebin,,,,https://www.openstreetmap.org/node/12245773035,2026-07-15,pending_review,Imported from OpenStreetMap.
Club Chef,291 High Street,kitchen,darebin,,,https://www.clubchef.com.au/,https://www.openstreetmap.org/node/12245779785,2026-07-15,pending_review,Imported from OpenStreetMap.
A Quirk of Fate,289 High Street,interior-decoration,darebin,,,https://aquirkoffate.com/,https://www.openstreetmap.org/node/12245779786,2026-07-15,pending_review,Imported from OpenStreetMap.
Birch and Bear,287 High Street,toys,darebin,,,https://birchandbear.com.au/,https://www.openstreetmap.org/node/12245779787,2026-07-15,pending_review,Imported from OpenStreetMap.
Obus,285 High Street,clothes,darebin,,,https://obus.com.au/,https://www.openstreetmap.org/node/12245779788,2026-07-15,pending_review,Imported from OpenStreetMap.
Douglas & Hope,283 High Street,interior-decoration,darebin,,,,https://www.openstreetmap.org/node/12245779789,2026-07-15,pending_review,Imported from OpenStreetMap.
Before March,277 High Street,clothes,darebin,,,https://beforemarch.com/,https://www.openstreetmap.org/node/12245779791,2026-07-15,pending_review,Imported from OpenStreetMap.
The Make It Collective,271 High Street,gift,darebin,,,https://themakeitcollective.com.au/,https://www.openstreetmap.org/node/12245779794,2026-07-15,pending_review,Imported from OpenStreetMap.
The Klei Store,269 High Street,clothes,darebin,,,https://klei.com.au/,https://www.openstreetmap.org/node/12245779795,2026-07-15,pending_review,Imported from OpenStreetMap.
Big Dreams,267 High Street,toys,darebin,,,https://bigdreams.com.au/,https://www.openstreetmap.org/node/12245779796,2026-07-15,pending_review,Imported from OpenStreetMap.
Woolarium,265 High Street,wool,darebin,,,https://woolarium.com/,https://www.openstreetmap.org/node/12245779797,2026-07-15,pending_review,Imported from OpenStreetMap.
The Book Grocer,263 High Street,books,darebin,,,https://bookgrocer.com/,https://www.openstreetmap.org/node/12245779799,2026-07-15,pending_review,Imported from OpenStreetMap.
I Dream a Highway,259 High Street,clothes,darebin,,,https://idreamahighway.com.au/,https://www.openstreetmap.org/node/12245779800,2026-07-15,pending_review,Imported from OpenStreetMap.
Shimbashi Soba,257 High Street,restaurant,darebin,,,https://www.shimbashisobamelbourne.com.au/,https://www.openstreetmap.org/node/12245827601,2026-07-15,pending_review,Imported from OpenStreetMap.
Kustom Burgers,"861 High Street, Thornbury VIC 3071",fast-food,thornbury,,+61 3 9484 9316,https://www.kustomburgers.com.au/,https://www.openstreetmap.org/node/12248060245,2026-07-15,pending_review,Imported from OpenStreetMap.
Ampersand Coffee and Food,"863 High Street, Thornbury VIC 3071",cafe,thornbury,,,,https://www.openstreetmap.org/node/12248060246,2026-07-15,pending_review,Imported from OpenStreetMap.
O'Reilly's Firearms,"869-871 High Street, Thornbury VIC 3071",weapons,thornbury,,,,https://www.openstreetmap.org/node/12248060247,2026-07-15,pending_review,Imported from OpenStreetMap.
Top Hat Antiques,"873 High Street, Thornbury VIC 3071",antiques,thornbury,,,,https://www.openstreetmap.org/node/12248060248,2026-07-15,pending_review,Imported from OpenStreetMap.
Thornbury Taphouse,"851 High Street, Thornbury VIC 3071",pub,thornbury,,,https://www.thornburytaphouse.com/,https://www.openstreetmap.org/node/12248060249,2026-07-15,pending_review,Imported from OpenStreetMap.
GRK Greek Kitchen and Bar,"845-847 High Street, Thornbury VIC 3071",restaurant,thornbury,,+61 3 9480 3324,,https://www.openstreetmap.org/node/12248060250,2026-07-15,pending_review,Imported from OpenStreetMap.
Smokin' Joe's Pizza & Grill,"839 High Street, Thornbury VIC 3071",fast-food,thornbury,,,https://smokinjoesthornbury.com.au/order-now,https://www.openstreetmap.org/node/12248060251,2026-07-15,pending_review,Imported from OpenStreetMap.
Dumpling Village,"837 High Street, Thornbury VIC 3071",restaurant,thornbury,,+61 3 9042 0887,,https://www.openstreetmap.org/node/12248060252,2026-07-15,pending_review,Imported from OpenStreetMap.
Monticello Cakes & Continental Gelati,"835 High Street, Thornbury VIC 3071",pastry,thornbury,,,,https://www.openstreetmap.org/node/12248060253,2026-07-15,pending_review,Imported from OpenStreetMap.
Use-Ta!,"831a High Street, Thornbury VIC 3071",clothes,thornbury,,,https://www.use-ta.com.au/,https://www.openstreetmap.org/node/12248060255,2026-07-15,pending_review,Imported from OpenStreetMap.
Nicholson Partners,"831 High Street, Thornbury VIC 3071",financial-advisor,thornbury,,+61 3 9484 5000,https://www.nicholsonpartners.com.au/,https://www.openstreetmap.org/node/12248060256,2026-07-15,pending_review,Imported from OpenStreetMap.
Nest Legal,"829a High Street, Thornbury VIC 3071",lawyer,thornbury,,+61 3 9486 5269,https://www.nestlegal.com.au/,https://www.openstreetmap.org/node/12248060257,2026-07-15,pending_review,Imported from OpenStreetMap.
Street Dogz,"825 High Street, Thornbury VIC 3071",fast-food,thornbury,,+61 3 8597 4583,,https://www.openstreetmap.org/node/12248060258,2026-07-15,pending_review,Imported from OpenStreetMap.
Phillips & Wilkins Solicitors,"823 High Street, Thornbury VIC 3071",lawyer,thornbury,,+61 3 9480 1155,https://www.philwil.com.au/,https://www.openstreetmap.org/node/12248060259,2026-07-15,pending_review,Imported from OpenStreetMap.
Coffee Mio,"811 High Street, Thornbury VIC 3071",coffee,thornbury,,+61 3 9484 0776,https://www.coffeemio.com.au/,https://www.openstreetmap.org/node/12248060260,2026-07-15,pending_review,Imported from OpenStreetMap.
Neon Parlour,"791-793 High Street, Thornbury VIC 3071",atelier,thornbury,,,,https://www.openstreetmap.org/node/12248060261,2026-07-15,pending_review,Imported from OpenStreetMap.
Agar Cleaning Systems,12-14 Cope Street,cleaning,darebin,matthewathinis@agar.com.au,+61 3 9480 3000,https://agar.com.au/,https://www.openstreetmap.org/node/12411510317,2026-07-15,pending_review,Imported from OpenStreetMap.
Metro Petroleum Reservoir,141-143 Spring Street,fuel,darebin,,,,https://www.openstreetmap.org/node/12417628933,2026-07-15,pending_review,Imported from OpenStreetMap.
Va Penne,493 High Street,restaurant,darebin,,,,https://www.openstreetmap.org/node/12418132854,2026-07-15,pending_review,Imported from OpenStreetMap.
Northcote Medical Group,147 Westbourne Grove,doctors,darebin,,+61 3 9489 8666,https://northcotemedical.com.au/,https://www.openstreetmap.org/node/12418134794,2026-07-15,pending_review,Imported from OpenStreetMap.
FCHL,551 Plenty Road,property-management,darebin,,,https://www.fchl.com.au/,https://www.openstreetmap.org/node/12418316890,2026-07-15,pending_review,Imported from OpenStreetMap.
Street Taste,379 High Street,fast-food,darebin,,,https://www.streettaste.com.au/,https://www.openstreetmap.org/node/12418317365,2026-07-15,pending_review,Imported from OpenStreetMap.
Master Falafel,389 High Street,fast-food,darebin,,,,https://www.openstreetmap.org/node/12418318310,2026-07-15,pending_review,Imported from OpenStreetMap.
Dead Mind Tattoos Preston,553 Plenty Road,tattoo,darebin,,,,https://www.openstreetmap.org/node/12418318989,2026-07-15,pending_review,Imported from OpenStreetMap.
Chinese Massage,"541 Plenty Road, Preston VIC 3072",massage,preston,,+61 466 881 517,,https://www.openstreetmap.org/node/12418322464,2026-07-15,pending_review,Imported from OpenStreetMap.
Eden Thai Massage Clinic,,massage,darebin,,,,https://www.openstreetmap.org/node/12717730520,2026-07-15,pending_review,Imported from OpenStreetMap.
Rangi Lawyers,,lawyer,darebin,,,,https://www.openstreetmap.org/node/12756611898,2026-07-15,pending_review,Imported from OpenStreetMap.
Broadway Variety Store,,variety-store,darebin,,,,https://www.openstreetmap.org/node/12756656975,2026-07-15,pending_review,Imported from OpenStreetMap.
Tyrepower,,tyres,darebin,,,,https://www.openstreetmap.org/node/12756707317,2026-07-15,pending_review,Imported from OpenStreetMap.
Magic Rainbow Sign & Print,,signmaker,darebin,,,,https://www.openstreetmap.org/node/12756708432,2026-07-15,pending_review,Imported from OpenStreetMap.
3D Printer Gear,"781 High Street, VIC 3073",hardware,darebin,,,https://www.3dprintergear.com.au/,https://www.openstreetmap.org/node/12893860101,2026-07-15,pending_review,Imported from OpenStreetMap.
Malaysian Kitchen,,restaurant,darebin,,,,https://www.openstreetmap.org/node/12976186801,2026-07-15,pending_review,Imported from OpenStreetMap.
Melbourne Indoor Plants,210 Bell Street,garden-centre,darebin,,,,https://www.openstreetmap.org/node/12979131561,2026-07-15,pending_review,Imported from OpenStreetMap.
Lievito Madre Pizzeria,,fast-food,darebin,,,,https://www.openstreetmap.org/node/12981588617,2026-07-15,pending_review,Imported from OpenStreetMap.
Oscar Smith,,cafe,darebin,,,,https://www.openstreetmap.org/node/12984994732,2026-07-15,pending_review,Imported from OpenStreetMap.
Sardinas,,bar,darebin,,,https://sardinas.com.au/,https://www.openstreetmap.org/node/12986924943,2026-07-15,pending_review,Imported from OpenStreetMap.
Molon Labe Souvlaki Bar,672 High Street,fast-food,darebin,,,,https://www.openstreetmap.org/node/13025708001,2026-07-15,pending_review,Imported from OpenStreetMap.
Preston Car Wash,,car-wash,darebin,,,,https://www.openstreetmap.org/node/13049451680,2026-07-15,pending_review,Imported from OpenStreetMap.
Narai Classic,,restaurant,darebin,,,,https://www.openstreetmap.org/node/13051345671,2026-07-15,pending_review,Imported from OpenStreetMap.
Dreamweaver,,household-linen,darebin,,,,https://www.openstreetmap.org/node/13051346998,2026-07-15,pending_review,Imported from OpenStreetMap.
Amplifon,,hearing-aids,darebin,,,,https://www.openstreetmap.org/node/13064619290,2026-07-15,pending_review,Imported from OpenStreetMap.
All About Hair,,hairdresser,darebin,,,,https://www.openstreetmap.org/node/13076822619,2026-07-15,pending_review,Imported from OpenStreetMap.
The Corner Stop,,tobacco,darebin,,,,https://www.openstreetmap.org/node/13076832736,2026-07-15,pending_review,Imported from OpenStreetMap.
Broadway Quality Meats,,butcher,darebin,,,,https://www.openstreetmap.org/node/13080878471,2026-07-15,pending_review,Imported from OpenStreetMap.
Glint,,cafe,darebin,,,,https://www.openstreetmap.org/node/13080894003,2026-07-15,pending_review,Imported from OpenStreetMap.
Nicholson Real Estate,,estate-agent,darebin,,,,https://www.openstreetmap.org/node/13080900784,2026-07-15,pending_review,Imported from OpenStreetMap.
The Hedgy Hutt,,fast-food,darebin,,,,https://www.openstreetmap.org/node/13296154580,2026-07-15,pending_review,Imported from OpenStreetMap.
Flinders Sourdough,"Wingrove Street, Alphington VIC 3078",bakery,alphington,,,https://www.flinderssourdough.com.au/,https://www.openstreetmap.org/node/13352322283,2026-07-15,pending_review,Imported from OpenStreetMap.
Wilbur Says,,gift,darebin,,,,https://www.openstreetmap.org/node/13371253491,2026-07-15,pending_review,Imported from OpenStreetMap.
Grafali's Coffee Roasters,,cafe,darebin,,,,https://www.openstreetmap.org/node/13384211101,2026-07-15,pending_review,Imported from OpenStreetMap.
United Preston,,fuel,darebin,,,https://servicestations.unitedpetroleum.com.au/location/united-preston,https://www.openstreetmap.org/node/13616217600,2026-07-15,pending_review,Imported from OpenStreetMap.
Rat The Cafe,"72 Wales Street, VIC 3071",cafe,darebin,,,https://ratthecafe.com.au/,https://www.openstreetmap.org/node/13636210930,2026-07-15,pending_review,Imported from OpenStreetMap.
Preston South Pharmacy,50 Plenty Road,pharmacy,darebin,,+61 3 9484 3153,,https://www.openstreetmap.org/node/13784301301,2026-07-15,pending_review,Imported from OpenStreetMap.
Storage King,,storage-rental,darebin,,,,https://www.openstreetmap.org/node/13820112940,2026-07-15,pending_review,Imported from OpenStreetMap.
AWM,,electrical,darebin,,,,https://www.openstreetmap.org/node/13820137903,2026-07-15,pending_review,Imported from OpenStreetMap.
Master Maintenance,238 Edwardes Street,trade,darebin,,+61 404 208 921,https://mastermaintenanceps.com.au/,https://www.openstreetmap.org/node/13882954181,2026-07-15,pending_review,Imported from OpenStreetMap.
La Casa Del Pane,,bakery,darebin,,+61 407 049 956,,https://www.openstreetmap.org/node/13887391242,2026-07-15,pending_review,Imported from OpenStreetMap.
The Dupe Spot,2 Cobham Street,perfumery,darebin,info@thedupespot.com.au,+61 433 838 110,https://www.thedupespot.com.au/,https://www.openstreetmap.org/node/13944843429,2026-07-15,pending_review,Imported from OpenStreetMap.
Audacious Monk Bar,"128 Regent Street, VIC 3072",bar,darebin,,,,https://www.openstreetmap.org/node/13979534986,2026-07-15,pending_review,Imported from OpenStreetMap.
Westgarth Cinema,"89 High Street, Northcote VIC 3070",cinema,northcote,,+61 3 9482 2001,https://www.palacecinemas.com.au/cinemas/westgarth,https://www.openstreetmap.org/way/26747352,2026-07-15,pending_review,Imported from OpenStreetMap.
Northcote Plaza Shopping Centre,,mall,darebin,,,https://www.northcoteplaza.com/,https://www.openstreetmap.org/way/27527599,2026-07-15,pending_review,Imported from OpenStreetMap.
Woolworths,"50 Plenty Road, Preston VIC 3072",supermarket,preston,,+61 3 8347 6518,https://www.woolworths.com.au/,https://www.openstreetmap.org/way/28296634,2026-07-15,pending_review,Imported from OpenStreetMap.
Harvey Norman,,department-store,darebin,,,https://www.harveynorman.com.au/,https://www.openstreetmap.org/way/31609685,2026-07-15,pending_review,Imported from OpenStreetMap.
Officeworks,121 Bell Street,stationery,darebin,,+61 3 9287 8500,https://www.officeworks.com.au/shop/officeworks/storepage/W307/VIC/Preston,https://www.openstreetmap.org/way/31609694,2026-07-15,pending_review,Imported from OpenStreetMap.
Albion Charles Hotel,,pub,darebin,,,,https://www.openstreetmap.org/way/54455658,2026-07-15,pending_review,Imported from OpenStreetMap.
Preston South Shopping Centre,"50 Plenty Road, Preston VIC 3072",mall,preston,,,,https://www.openstreetmap.org/way/58059902,2026-07-15,pending_review,Imported from OpenStreetMap.
Northland Shopping Centre,50 Murray Road,mall,darebin,,,https://www.northlandshopping.com.au,https://www.openstreetmap.org/way/62061375,2026-07-15,pending_review,Imported from OpenStreetMap.
Moat Theatre,,theatre,darebin,,,,https://www.openstreetmap.org/way/75116935,2026-07-15,pending_review,Imported from OpenStreetMap.
Northland Bulk Centre,,shopping-centre,darebin,,,,https://www.openstreetmap.org/way/105136838,2026-07-15,pending_review,Imported from OpenStreetMap.
Chemist Warehouse,,chemist,darebin,,,,https://www.openstreetmap.org/way/109347697,2026-07-15,pending_review,Imported from OpenStreetMap.
Myer,,department-store,darebin,,,https://www.myer.com.au/,https://www.openstreetmap.org/way/111596757,2026-07-15,pending_review,Imported from OpenStreetMap.
Target,,department-store,darebin,,,https://www.target.com.au/,https://www.openstreetmap.org/way/111679179,2026-07-15,pending_review,Imported from OpenStreetMap.
Toys R Us,,toys,darebin,,,https://www.toysrus.com.au/,https://www.openstreetmap.org/way/111679180,2026-07-15,pending_review,Imported from OpenStreetMap.
Rebel,,sports,darebin,,,https://www.rebelsport.com.au/,https://www.openstreetmap.org/way/111679184,2026-07-15,pending_review,Imported from OpenStreetMap.
JB Hi-Fi,,electronics,darebin,,,https://www.jbhifi.com.au/,https://www.openstreetmap.org/way/111679186,2026-07-15,pending_review,Imported from OpenStreetMap.
Mr Miller,"114 Miller Street, VIC 3072",cafe,darebin,,,https://mrmillercafe.com/,https://www.openstreetmap.org/way/115250425,2026-07-15,pending_review,Imported from OpenStreetMap.
Northcote Central,,mall,darebin,,,,https://www.openstreetmap.org/way/129171568,2026-07-15,pending_review,Imported from OpenStreetMap.
Northcote Plaza,,mall,darebin,,,,https://www.openstreetmap.org/way/129171569,2026-07-15,pending_review,Imported from OpenStreetMap.
Preston Market,,mall,darebin,,,https://www.prestonmarket.com.au/,https://www.openstreetmap.org/way/136388818,2026-07-15,pending_review,Imported from OpenStreetMap.
Aldi,"15 Dundas Street, Preston VIC 3072",supermarket,preston,,,,https://www.openstreetmap.org/way/192918620,2026-07-15,pending_review,Imported from OpenStreetMap.
Max Kirwan Mazda,"120 Bell Street, Preston VIC 3072",car,preston,,+61 3 9480 3555,https://www.maxkirwan.com.au/,https://www.openstreetmap.org/way/203317300,2026-07-15,pending_review,Imported from OpenStreetMap.
Olympic Hotel,"31 Albert Street, Preston VIC 3072",pub,preston,,+61 3 9484 4978,https://www.theolympichotel.com/,https://www.openstreetmap.org/way/203317344,2026-07-15,pending_review,Imported from OpenStreetMap.
St. Georges,,restaurant,darebin,stgeorges@nmit.edu.au,+61 3 9269 1577,https://www.nmit.edu.au/about/restaurants/st_georges/,https://www.openstreetmap.org/way/209935872,2026-07-15,pending_review,Imported from OpenStreetMap.
Shiners Jet Wash,,car-wash,darebin,,,,https://www.openstreetmap.org/way/217381206,2026-07-15,pending_review,Imported from OpenStreetMap.
EG Australia,"340 Murray Road, Preston VIC 3072",fuel,preston,,+61 3 9470 5129,,https://www.openstreetmap.org/way/221471763,2026-07-15,pending_review,Imported from OpenStreetMap.
Liberty,,convenience,darebin,,,,https://www.openstreetmap.org/way/244816636,2026-07-15,pending_review,Imported from OpenStreetMap.
Darebin RSL,"396-402 Bell Street, Preston VIC 3072",pub,preston,,,https://darebinrsl.com.au/,https://www.openstreetmap.org/way/272209061,2026-07-15,pending_review,Imported from OpenStreetMap.
Preston Corporate Centre,,company,darebin,,,,https://www.openstreetmap.org/way/273455171,2026-07-15,pending_review,Imported from OpenStreetMap.
Eagle Bar,,bar,darebin,,,,https://www.openstreetmap.org/way/280295658,2026-07-15,pending_review,Imported from OpenStreetMap.
Select 7,,fuel,darebin,,,,https://www.openstreetmap.org/way/304784925,2026-07-15,pending_review,Imported from OpenStreetMap.
Car Wash,,car-wash,darebin,,,,https://www.openstreetmap.org/way/304785994,2026-07-15,pending_review,Imported from OpenStreetMap.
LMCT+,,fuel,darebin,,,,https://www.openstreetmap.org/way/325013211,2026-07-15,pending_review,Imported from OpenStreetMap.
Bell Cellar & Grocery,,supermarket,darebin,,,,https://www.openstreetmap.org/way/325014940,2026-07-15,pending_review,Imported from OpenStreetMap.
Coles Express,,fuel,darebin,,,https://www.colesexpress.com.au/,https://www.openstreetmap.org/way/325015748,2026-07-15,pending_review,Imported from OpenStreetMap.
BP Shop,,convenience,darebin,,,https://www.bp.com.au,https://www.openstreetmap.org/way/327721023,2026-07-15,pending_review,Imported from OpenStreetMap.
Reddy Express,,convenience,darebin,,,https://www.reddyexpress.com.au/,https://www.openstreetmap.org/way/327721299,2026-07-15,pending_review,Imported from OpenStreetMap.
Quickstop,,convenience,darebin,,,,https://www.openstreetmap.org/way/327721404,2026-07-15,pending_review,Imported from OpenStreetMap.
Dan Murphy's,147-153 Bell Street,alcohol,darebin,,,https://www.danmurphys.com.au/,https://www.openstreetmap.org/way/330634520,2026-07-15,pending_review,Imported from OpenStreetMap.
Bell Funeral Services,179A Bell Street,funeral-directors,darebin,,+61 3 9499 2435,https://www.bellfuneralservices.com.au/,https://www.openstreetmap.org/way/330636731,2026-07-15,pending_review,Imported from OpenStreetMap.
BP Kingsbury,,fuel,darebin,,+61 3 9478 1963,,https://www.openstreetmap.org/way/331666173,2026-07-15,pending_review,Imported from OpenStreetMap.
Summerhill Shopping Centre,"850 Plenty Road, VIC 3073",mall,darebin,,,https://summerhillshoppingcentre.com.au/,https://www.openstreetmap.org/way/332664627,2026-07-15,pending_review,Imported from OpenStreetMap.
Farm Cafe,,cafe,darebin,,,,https://www.openstreetmap.org/way/361144277,2026-07-15,pending_review,Imported from OpenStreetMap.
EG Australia,,convenience,darebin,,,,https://www.openstreetmap.org/way/382367494,2026-07-15,pending_review,Imported from OpenStreetMap.
Coles,"325 Spring Street, Reservoir VIC 3073",supermarket,reservoir,,,https://www.coles.com.au/,https://www.openstreetmap.org/way/382367751,2026-07-15,pending_review,Imported from OpenStreetMap.
EG Australia,,fuel,darebin,,,,https://www.openstreetmap.org/way/383396197,2026-07-15,pending_review,Imported from OpenStreetMap.
Pedal Cyclery,,bicycle,darebin,,+61 3 8060 9043,https://pedalcyclery.com.au/,https://www.openstreetmap.org/way/426141347,2026-07-15,pending_review,Imported from OpenStreetMap.
Woolworths Petrol,,fuel,darebin,,,https://www.woolworthspetrol.com.au/,https://www.openstreetmap.org/way/433203103,2026-07-15,pending_review,Imported from OpenStreetMap.
Woolworths MetroGo,,convenience,darebin,,,https://www.woolworthspetrol.com.au/,https://www.openstreetmap.org/way/433203104,2026-07-15,pending_review,Imported from OpenStreetMap.
Paintmobile,"6-34 High Street, Preston VIC 3072",paint,preston,,+61 3 9484 6100,https://paintmobile.com.au/,https://www.openstreetmap.org/way/433203204,2026-07-15,pending_review,Imported from OpenStreetMap.
Cedar Bakery,"3373- High Street, Preston VIC 3072",bakery,preston,,+61 3 9484 4999,https://www.cedarbakery.com.au/,https://www.openstreetmap.org/way/433203205,2026-07-15,pending_review,Imported from OpenStreetMap.
BP,"408 Bell Street, Preston VIC 3072",fuel,preston,,+61 3 9484 7045,https://www.bp.com/en_au/australia/,https://www.openstreetmap.org/way/446743775,2026-07-15,pending_review,Imported from OpenStreetMap.
Shell,,fuel,darebin,,,https://www.colesexpress.com.au/,https://www.openstreetmap.org/way/446744058,2026-07-15,pending_review,Imported from OpenStreetMap.
Caltex,,fuel,darebin,,,https://www.caltex.com.au/,https://www.openstreetmap.org/way/448570756,2026-07-15,pending_review,Imported from OpenStreetMap.
Chorba,,cafe,darebin,,,,https://www.openstreetmap.org/way/475179941,2026-07-15,pending_review,Imported from OpenStreetMap.
Shell,"1-5 Murray Road, Preston VIC 3072",fuel,preston,,,,https://www.openstreetmap.org/way/487233590,2026-07-15,pending_review,Imported from OpenStreetMap.
BP RIO Motors,"410 St Georges Road, Thornbury VIC 3071",convenience,thornbury,,+61 3 9484 2965,https://map.bp.com/en-AU/AU/gas-station/thornbury/bp-rio/0037,https://www.openstreetmap.org/way/503554375,2026-07-15,pending_review,Imported from OpenStreetMap.
Advantage Pharmacy,"705 High Street, Thornbury VIC 3071",pharmacy,thornbury,,,,https://www.openstreetmap.org/way/539765901,2026-07-15,pending_review,Imported from OpenStreetMap.
Rocca Motors,"648 High Street, Thornbury VIC 3071",car-repair,thornbury,,+61 3 9484 2202,,https://www.openstreetmap.org/way/540657122,2026-07-15,pending_review,Imported from OpenStreetMap.
Crosta d'Oro Hot Bread,"656 High Street, Thornbury VIC 3071",bakery,thornbury,,+61 3 9484 0519,,https://www.openstreetmap.org/way/540657123,2026-07-15,pending_review,Imported from OpenStreetMap.
Psarakos Market,"8 Clarendon Street, Thornbury VIC 3071",supermarket,thornbury,,,,https://www.openstreetmap.org/way/540657124,2026-07-15,pending_review,Imported from OpenStreetMap.
High End Hair,"624 High Street, Thornbury VIC 3071",hairdresser,thornbury,,,https://www.highendhair.com.au/,https://www.openstreetmap.org/way/540657139,2026-07-15,pending_review,Imported from OpenStreetMap.
E & A Salce,"647 High Street, Thornbury VIC 3071",pet,thornbury,,+61 3 9484 3805,https://www.salce.com.au/,https://www.openstreetmap.org/way/540657140,2026-07-15,pending_review,Imported from OpenStreetMap.
UltraTune,,car-repair,darebin,,+61 3 9489 0296,,https://www.openstreetmap.org/way/542674229,2026-07-15,pending_review,Imported from OpenStreetMap.
The Peacock Hotel,210 High Street,pub,darebin,,,https://www.peacockinnhotel.com/,https://www.openstreetmap.org/way/542674233,2026-07-15,pending_review,Imported from OpenStreetMap.
Hemp Health & Vape,"505 High Street, Northcote VIC 3070",e-cigarette,northcote,,+61 3 9077 2858,https://hemp-health-vape.business.site/,https://www.openstreetmap.org/way/575690457,2026-07-15,pending_review,Imported from OpenStreetMap.
Maple Glass Printing,"503 High Street, Northcote VIC 3070",glassblower,northcote,,,https://www.mapleglassprinting.com/,https://www.openstreetmap.org/way/575690458,2026-07-15,pending_review,Imported from OpenStreetMap.
Northcote Flowers,"485 High Street, Northcote VIC 3070",florist,northcote,,+61 3 9481 7051,https://www.northcoteflowers.com/,https://www.openstreetmap.org/way/575690460,2026-07-15,pending_review,Imported from OpenStreetMap.
Touchdown Tours,"488 High Street, Northcote VIC 3070",guide,northcote,,+61 3 9482 5215,https://touchdowntours.com.au/,https://www.openstreetmap.org/way/575690817,2026-07-15,pending_review,Imported from OpenStreetMap.
Haru Dining - Japanese,"490-492 High Street, Northcote VIC 3070",restaurant,northcote,,+61 3 9489 5551,https://sukhothai.com.au/,https://www.openstreetmap.org/way/575690818,2026-07-15,pending_review,Imported from OpenStreetMap.
99 Bikes,"1 Bell Street, Preston VIC 3072",bicycle,preston,,+61 3 9965 8871,https://www.99bikes.com.au/preston-bike-shop,https://www.openstreetmap.org/way/581781204,2026-07-15,pending_review,Imported from OpenStreetMap.
Foodary,"931 High Street, Reservoir VIC 3073",convenience,reservoir,,+61 3 9469 4778,,https://www.openstreetmap.org/way/583114340,2026-07-15,pending_review,Imported from OpenStreetMap.
Soakers,"939 High Street, Reservoir VIC 3073",car-wash,reservoir,,,,https://www.openstreetmap.org/way/583114348,2026-07-15,pending_review,Imported from OpenStreetMap.
EG Australia,"931 High Street, Reservoir VIC 3073",fuel,reservoir,,,,https://www.openstreetmap.org/way/583114350,2026-07-15,pending_review,Imported from OpenStreetMap.
